"pays","Country Code","Area","Production","Import Quantity","Food","Population growth (annual %)","Population, total","Ease of doing business score (0 = lowest performance to 100 = best performance)","GDP (constant 2015 US$)","Cost to import, border compliance (US$)","Cost to import, documentary compliance (US$)","Political Stability and Absence of Violence/Terrorism: Estimate","comlang_off","dist","EEE"
"Kenya","KEN","Kenya",-0.251451829933974,-0.414302717406243,-0.256818560999145,0.919322578008346,0.0539424200498127,0.72625748942051,-0.199551592101249,0.927643752032755,-0.230076229554577,-1.06204872205945,0,0.142671348460869,0
"Kirghizistan","KGZ","Kyrgyzstan",-0.28149939400905,-0.262934089938899,-0.274512111947195,0.747480002081433,-0.242010976419995,0.306097253922461,-0.238319031798052,0.119663936418558,0.207477630415368,-0.128731305542479,0,-0.134796775433132,0
"Cambodge","KHM","Cambodia",-0.274080242385575,-0.409850698951321,-0.277392457450366,0.151219197862768,-0.177642860273917,-0.782233153120116,-0.230261047643733,-0.508213999754499,-0.204337767203404,0.0365324549117213,0,1.04174090298392,0
"Kiribati","KIR","Kiribati",-0.284096097077267,-0.405398680496399,-0.290971229108172,0.213102547344562,-0.282687877173588,-1.32000981605173,-0.242248895627805,0.570193931967574,-0.204337767203404,1.3587568184036,0,2.19242074765197,0
"Saint-Christophe-et-Niévès","KNA","Saint Kitts and Nevis",-0.28446705465844,-0.396494643586556,-0.290559751179148,-0.49394160955822,-0.2831035539626,-0.720554612658631,-0.241770151626669,-0.336845770527141,-0.358768541310443,0.919318313464974,0,0.212717288034129,0
"Corée du Sud","KOR","Republic of Korea",0.0683136050378237,0.409320696754307,0.154659368025283,-0.869904629900384,0.0487498613774346,1.56604610117444,0.590873639392216,-0.327334939585936,-0.684360090052785,0.731870911574345,0,0.79038266741101,0
"Koweït","KWT","Kuwait",-0.263693430112709,0.271308124651728,-0.207852687445238,0.361033240677334,-0.256444363685435,0.273690439541667,-0.184226489772833,0.445940254752279,0.886037185995253,0.342726939708178,0,-0.397380933779917,0
"Lao, Rép. dém. Pop.","LAO","Lao People's Democratic Republic",-0.271112581736184,-0.396494643586556,-0.275335067805244,0.217071928605415,-0.2374337700745,-1.01742473633302,-0.232941142958651,-0.548199911829587,-0.230076229554577,0.694003906110723,0,0.859080674277774,0
"Liban","LBN","Lebanon",-0.237726399430544,-0.343070422127493,-0.242828311412314,-1.24340445556279,-0.239447191285509,-0.744327864202058,-0.218551549705774,0.824649736081771,-0.127122380149884,-1.68149330622669,1,-0.714254369466083,0
"Libéria","LBR","Liberia",-0.27853173335966,-0.254030053029055,-0.270397332656951,1.0629062448736,-0.251757799446935,-1.60901807895169,-0.240714785050825,1.36385370194281,1.26275458681347,-0.226039682384396,0,-0.273284765527499,0
"Libye","LBY","Libya",-0.238468314592892,-0.0759493148321794,-0.209498599161336,0.172979989625805,-0.239949386654035,-2.42993074922661,-0.221758215101135,0.454909943016735,-0.513199315417483,-2.65341799688094,0,-1.02361715116395,0
"Sainte-Lucie","LCA","Saint Lucia",-0.284096097077267,-0.392042625131634,-0.289325317392075,-0.731920628666433,-0.282269550023107,-0.0186631634818002,-0.241333510399144,0.950798018512842,-0.320160847783683,1.12480934373034,0,0.249936306040478,0
"Sri Lanka","LKA","Sri Lanka",-0.214356071816596,-0.414302717406243,-0.214436334309629,-0.624507597807728,-0.143525341047778,-0.162277618234595,-0.195484356219664,-0.363618398541732,0.633592288177958,-0.102523124709327,0,0.671911295925334,0
"Lesotho","LSO","Lesotho",-0.283725139496093,-0.329714366762727,-0.285210538101831,-0.449389568631014,-0.269804046523176,-0.347356847404645,-0.241163270676637,-0.726318974709525,-0.358768541310443,-0.32379801581933,0,0.809286240081629,0
